what,kind,bundleId,bundleVersion,description,time
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283046960
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283047007
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283051450
executed,command,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1345283054996
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283056275
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283056876
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283057004
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283059170
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283062022
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283065736
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283065756
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1345283066137
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283066681
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283084760
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283084812
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283097700
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1345283097833
executed,command,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1345283099213
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.delete",1345283120430
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.delete",1345283120966
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283121662
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283125858
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283125948
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283126198
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283126220
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283126426
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.copy",1345283153833
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283158712
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283175302
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283175339
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283175676
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283175829
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283176042
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283184710
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283194326
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283194354
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283204013
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283204137
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283204434
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283208925
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283209269
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283209584
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283210676
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283212029
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283212300
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283212595
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283213044
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283219966
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283220129
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283221519
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283224566
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283224594
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283224834
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283224949
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283225262
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283229104
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283231328
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283231355
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283231718
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283231977
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283234343
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283234521
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283235742
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283237943
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283237971
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283238190
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283238322
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283238603
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283241894
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283242050
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283243215
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283246302
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283246331
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283246568
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283246739
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283246970
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283248936
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283249123
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283250006
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283252996
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283253024
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283253244
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283253360
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283253568
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283255697
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283257638
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283258606
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283260297
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283260325
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283260607
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283260760
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283260985
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283264280
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283264444
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283265865
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283266980
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283267006
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283267282
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283267407
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283267683
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283269839
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283270017
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283270853
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283274045
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283274075
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283274290
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283274421
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283274645
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283277330
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283277568
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283278727
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283281821
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283281851
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283282088
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283282204
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283282466
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283285015
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283285410
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283287736
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283287766
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283287994
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283288115
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283288395
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283290954
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283291154
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283292068
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283294329
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283294356
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283294592
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283294752
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283294971
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283297572
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283297758
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283298529
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283301765
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283301796
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283302018
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283303263
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283303525
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283305726
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283305868
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283306898
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283309573
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283309603
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283309846
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283309972
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283310242
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283312353
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283312797
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283315052
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283315083
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283315860
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283315975
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283316184
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283319555
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283319991
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283320454
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283320754
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283322466
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283322496
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283322732
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283322837
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283323022
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283325997
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283326356
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.delete.line",1345283326900
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345283327159
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283333188
activated,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1345283333217
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283360167
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283360217
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283360242
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283361643
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345283361664
closed,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1345283361967
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283362002
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283362130
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1345283362290
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283362378
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283362411
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283362447
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283362494
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283362551
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1345283362612
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283362668
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283362699
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283362730
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345283362776
