what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345317113980
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317114469
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317117864
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317119302
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1345317119313
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1345317154898
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317158138
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345317158159
activated,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1345317158335
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345317158466
activated,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1345317158573
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345317166282
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317168563
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317170061
opened,view,org.eclipse.debug.ui,3.8.0.v20120530-1753,"org.eclipse.debug.ui.DebugView",1345317173633
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317173705
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345317173775
activated,perspective,org.eclipse.debug.ui,3.8.0.v20120530-1753,"org.eclipse.debug.ui.DebugPerspective",1345317173799
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345317174303
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345317174332
opened,view,org.eclipse.debug.ui,3.8.0.v20120530-1753,"org.eclipse.debug.ui.VariableView",1345317175302
opened,view,org.eclipse.debug.ui,3.8.0.v20120530-1753,"org.eclipse.debug.ui.BreakpointView",1345317175414
executed,command,org.eclipse.debug.ui,3.8.0.v20120530-1753,"org.eclipse.debug.ui.commands.StepOver",1345317180936
